baseMean log2FoldChange lfcSE stat pvalue padj svalue_shrink log2FC_shrink
AAEL000834 145.054595018132 3.46290104907033 0.39461366076993 8.77542111014066 1.70265513955915e-18 2.58582625965873e-17 3.1884955408692e-19 3.38523580146187
AAEL000850 273.244743156685 1.58469245145956 0.236324482540159 6.70557884831198 2.0060953268752e-11 1.52916729993035e-10 1.41481095364908e-12 1.5452854550872
AAEL000855 324.590373861993 3.62859596511371 0.328375253749757 11.0501504716885 2.18847758326546e-28 7.21653505840878e-27 3.41810368413477e-29 3.57684903845646
AAEL000874 375.758522820515 1.35817092150843 0.258316980812871 5.25776864236547 1.45813798953121e-07 6.93181727639746e-07 1.10144464492459e-08 1.31094767314204
AAEL000878 127.151216918643 4.89177574638415 0.605883428946419 8.07379029146009 6.81488823662806e-16 7.89799231850769e-15 1.46383377405154e-16 4.75186363386138
AAEL000897 309.334845923228 3.63623956876208 0.354186810893107 10.2664454376295 9.98148271261269e-25 2.63603891903667e-23 1.18715828716277e-25 3.57676127504038
AAEL000912 79.9680966769295 3.95767646403167 0.535244194745383 7.39415112370223 1.42314483727983e-13 1.3482603113182e-12 3.16739066917628e-14 3.82903409810838
AAEL000928 18.6571870707888 5.86260691091198 1.20645881803611 4.85935103898136 1.1777115379016e-06 4.90692587362354e-06 8.00091869608321e-08 5.40224217051757
AAEL000931 3345.03482795811 1.07678589337638 0.265075814594847 4.06218083314081 4.86163926243347e-05 0.000157699423575186 3.13183158290534e-06 1.02958163817994
AAEL000958 730.619884440588 2.00812351918653 0.170464861776466 11.7802783415847 4.93299063922966e-32 2.08074591026447e-30 3.56812131890949e-33 1.98873331280647
AAEL000986 3431.52874903331 1.75529957894767 0.209971266066604 8.35971326853307 6.28708733474788e-17 8.13098174592475e-16 6.83019795200628e-18 1.72175176227917
AAEL000993 360.149750142922 2.08302395307528 0.246641522960695 8.44555259013396 3.02610566891546e-17 4.06328721820516e-16 3.33568717395585e-18 2.04294874338204
AAEL001022 1756.55249964572 1.38685728705722 0.259779135165843 5.33860152460607 9.36662517055259e-08 4.58047540601746e-07 7.26308851776462e-09 1.33873312550601
AAEL001031 833.306380677742 2.24387377103707 0.238622492267638 9.40344621210454 5.2804598696349e-21 1.00211207414677e-19 5.18450643513441e-22 2.20747649705576
AAEL001050 96.0486048859765 2.67388997096582 0.292405353211839 9.14446312830895 5.99267777805754e-20 1.0458274069689e-18 9.4728887736101e-21 2.62372761370737
AAEL001068 384.897069776298 2.62499600769203 0.307248702097921 8.54355442274718 1.30155177107618e-17 1.82354735813807e-16 1.91232581819756e-18 2.56922311269185
AAEL001082 8866.17493390234 5.67060108094743 0.331432937699292 17.1093468268756 1.26409055284139e-65 2.47368015233897e-63 3.79230920240332e-66 5.63268270543468
AAEL001091 3771.73327227822 2.67499499917835 0.145718664775841 18.3572571385642 2.88832011351548e-75 8.61946929875857e-73 4.53436554405911e-76 2.66268053799788
AAEL001094 1841.61253164822 2.33576941391351 0.171641671202971 13.6084052173519 3.56947943923056e-42 2.58235612521789e-40 5.67381496552607e-43 2.31399334906044
AAEL001095 129.806585259279 1.69115384550158 0.246781165292577 6.8528481235454 7.23939351220843e-12 5.77651339272941e-11 5.44689790829579e-13 1.64849550164535
AAEL001109 436.396536490394 1.16355912459512 0.223779597271418 5.19957645282496 1.9974315706607e-07 9.33934220876488e-07 1.28060104096142e-08 1.12884811374197
AAEL001116 57.8191350063412 2.10498347022857 0.351341577121276 5.99127347089345 2.08204187571278e-09 1.25268819911207e-08 2.38715175877504e-10 2.02317231482034
AAEL001128 196.354142453611 2.88642982613678 0.351320462944757 8.2159456410333 2.10498803205426e-16 2.56349738381723e-15 4.1131128996622e-17 2.81689448153943
AAEL001143 127.186139034349 2.67577003037837 0.308070530484536 8.68557607950977 3.76827736647202e-18 5.57396863984839e-17 4.3904602438266e-19 2.62008621849113
AAEL001164 3077.97390791412 1.94965685359428 0.239502749810194 8.14043619599103 3.93856348910043e-16 4.68740103383767e-15 3.78199760683102e-17 1.91238655111408
AAEL001168 415.12263693198 2.62347855504052 0.30897113843821 8.49101494819775 2.04840219095323e-17 2.7976861502756e-16 3.17860436421272e-18 2.56693804187386
AAEL001181 111.034969969629 1.96683220013223 0.284808363807741 6.90580913368095 4.99180770960891e-12 4.03707375539306e-11 4.48167490255032e-13 1.91207032617797
AAEL001184 1039.11503357969 3.7448014218911 0.160178813165424 23.3788810635254 7.00981017313452e-121 1.04595130045883e-117 4.27790762950458e-121 3.73297539027987
AAEL001198 894.394868586713 1.91738802903744 0.209879624559341 9.13565589353017 6.50114809877314e-20 1.12796809382347e-18 5.46435242916666e-21 1.88768939521612
AAEL001203 142.776870635677 1.65050439940663 0.259208678409469 6.36747353342603 1.92167195378238e-10 1.29452585283862e-09 1.86793608308533e-11 1.60264885030462
AAEL001210 1794.35984005479 1.95941120012541 0.234637089078183 8.35081618095132 6.77928571469934e-17 8.71090781231066e-16 9.13943695418601e-18 1.91807200782004
