baseMean log2FoldChange lfcSE stat pvalue padj svalue_shrink log2FC_shrink
AAEL000687 304.911053563808 2.27035607624996 0.220344629635834 10.3036596807565 6.78305979735295e-25 5.3471434074158e-24 4.55320590252568e-26 2.2401012521673
AAEL000689 60.6534150456873 3.10629846618852 0.424305897141271 7.32089392845343 2.46324491477085e-13 9.80656172727241e-13 2.39916668151509e-14 3.01051732033323
AAEL000690 100.743129649266 4.44720427018588 0.472259155196463 9.41687253968812 4.64723798021412e-21 2.96170883042706e-20 4.62191073695791e-22 4.35718555308769
AAEL000703 7311.12641046925 2.13804176795169 0.15610933425033 13.6957971041195 1.07573315969614e-42 2.02014718997159e-41 6.49083249260407e-44 2.1226421983443
AAEL000704 740.403640487324 2.66874599539026 0.275094211814741 9.70120737104967 2.97951674703962e-22 2.03602988061855e-21 2.10647069410924e-23 2.62502856715191
AAEL000705 101.68245523163 1.56331506827656 0.258627989121905 6.04464765621206 1.49736867766515e-09 4.5052564343896e-09 7.44042891552751e-11 1.5175244118331
AAEL000713 2842.08161407471 1.16684951776833 0.162688072122024 7.17231142116636 7.37419559212552e-13 2.84119462996301e-12 2.03685991591911e-14 1.14928236261241
AAEL000714 746.171665446508 1.67408156724119 0.173787753721807 9.63290871416056 5.80621923886224e-22 3.90656237111559e-21 2.05362148851498e-23 1.65325771518458
AAEL000715 85.9831790204362 2.89833545616422 0.383283973738318 7.5618487981525 3.97380159881951e-14 1.66739189230838e-13 3.9842154720949e-15 2.81680280121951
AAEL000717 135.736599483355 5.40567867874341 0.559139468746895 9.66785387348571 4.12946675894541e-22 2.80370223012277e-21 3.84904076371264e-23 5.29795662575592
AAEL000726 3102.98866395246 2.19209437017076 0.370130105813069 5.92249680785991 3.17089963277665e-09 9.26990861279446e-09 2.75028731601003e-10 2.10674350842027
AAEL000729 706.287759746614 2.25323580181372 0.177741064538816 12.6770693517572 7.92395225940459e-37 1.12985398020487e-35 3.46502790009323e-38 2.233616503616
AAEL000732 1140.94781219855 2.01433700090528 0.384213292042334 5.24275719405183 1.58194654788952e-07 4.04045021983629e-07 1.27680633348303e-08 1.91739669963528
AAEL000744 1430.69365073089 1.26826388276624 0.202691106584176 6.25712644298745 3.92135478463311e-10 1.23526573682926e-09 1.47331572458549e-11 1.23877984778041
AAEL000748 956.319485242149 1.28543784120382 0.341352097722297 3.76572415925087 0.000166067055410273 0.000323160269324626 7.51454555686709e-06 1.20722236831986
AAEL000749 1054.16373745151 1.63127510991651 0.355172210480154 4.59291313279046 4.37101041381326e-06 9.84836971302825e-06 2.69801031202918e-07 1.54531094252003
AAEL000757 1548.94379958265 3.61977637341406 0.318821705171109 11.3536070935677 7.11650139718025e-30 7.22826696399494e-29 7.32932117902283e-31 3.57174141980374
AAEL000762 216.76155492269 4.18496185937946 0.354438869310662 11.8072881439857 3.57919996221026e-32 4.13959294899428e-31 3.37453203696394e-33 4.13141797069925
AAEL000780 291.94099714439 1.3936680056197 0.239207347076222 5.82619230828063 5.67062690356515e-09 1.62589610109911e-08 2.41029493250882e-10 1.35466079496498
AAEL000791 713.142588046572 1.3518291112247 0.17982559215909 7.51744562603049 5.58567765261451e-14 2.3237298957841e-13 1.77549118309066e-15 1.32989028178087
AAEL000797 465.875325408686 4.88834672317659 0.338785918113637 14.4290139046952 3.39906043644243e-47 8.00864128110488e-46 4.63544525957369e-48 4.84558870277022
AAEL000803 108.22681621992 2.22336909390486 0.391849240686281 5.67404211377537 1.3946682171874e-08 3.89144052852024e-08 1.2898648075661e-09 2.12567064254243
AAEL000820 332.672405708067 2.24559097944543 0.212804185983371 10.5523816134938 4.95255387567481e-26 4.11393007392227e-25 3.0238543217186e-27 2.21732998493691
AAEL000821 26.4697674627406 2.58588746027024 0.607648729884784 4.25556301378356 2.08523624096869e-05 4.41792655699802e-05 2.73078669563191e-06 2.36014882968475
AAEL000850 267.585714916555 2.56477005763632 0.27249842344836 9.4120546650515 4.86531553973725e-21 3.09602107337898e-20 3.92297398224147e-22 2.52102215376972
AAEL000851 560.16777340778 2.77727471252477 0.249648570875947 11.1247370765236 9.50857987821475e-29 9.15191788430146e-28 8.63574970842393e-30 2.74210397710959
AAEL000854 760.554460615363 1.55383873696956 0.132592275139034 11.7189235597642 1.01959282729971e-31 1.15602492655197e-30 2.78637341563132e-33 1.5417160226133
AAEL000855 346.759126732637 4.96601287644891 0.338715704624045 14.6613009336573 1.14066324299959e-48 2.90342314623751e-47 8.21685137584411e-50 4.92398652685259
AAEL000874 385.188462344121 1.87844116546071 0.316337709251897 5.93808803225836 2.88365200527359e-09 8.46334170383145e-09 1.90769205559545e-10 1.81170350973639
AAEL000878 138.587197179022 9.78714060848048 1.23985288489275 7.8937918584809 2.93140901948892e-15 1.30747856196487e-14 2.47975672975463e-14 9.4801450412742
AAEL000886 1038.59702641086 1.17802544387973 0.255534758919333 4.61003993688236 4.02591624694016e-06 9.09022343181573e-06 1.55189603745774e-07 1.13437197293144
AAEL000893 77.6304383239659 1.29017337695548 0.303754356591052 4.24742344911437 2.16243015327401e-05 4.57306717098788e-05 9.14099867159831e-07 1.22763426571498
AAEL000897 342.986076824991 3.78408174533143 0.324165207775862 11.6733124177468 1.7449419857063e-31 1.94025303603623e-30 2.21964610469721e-32 3.73570891464627
AAEL000910 244.412990502074 2.84952735020764 0.319189741612935 8.92737760245163 4.36226375225382e-19 2.47409643505903e-18 3.75718019952333e-20 2.79274842659832
AAEL000912 98.5344444872882 2.53208524843394 0.446904695757769 5.6658282458647 1.46316031747822e-08 4.07358229394992e-08 1.67806777457259e-09 2.41147217865756
AAEL000915 1493.41146214456 2.17396880807861 0.21432379840774 10.1433850287719 3.54594772572457e-24 2.67550198638599e-23 2.4470733310917e-25 2.14487816000182
AAEL000928 21.1217049818033 5.13905556980326 0.93856142569795 5.47546002754339 4.36376462220734e-08 1.16747742404179e-07 4.03942191674034e-09 4.81577376094371
AAEL000931 3152.33989062365 2.05130922109869 0.257559603885173 7.9644058701582 1.66019501570895e-15 7.52938533779127e-15 1.06051373976238e-16 2.00928233568032
AAEL000933 136.78446142056 1.50727932590284 0.269891522768803 5.58475979697229 2.34023438656468e-08 6.39190068607927e-08 1.15111147065491e-09 1.45738934153926
AAEL000953 273.945663614562 1.03972304611027 0.178013320407287 5.84070362673661 5.19808066648306e-09 1.49310832831043e-08 1.58541764155928e-10 1.01928627317436
AAEL000958 850.995287458605 1.59024915343205 0.209865719078768 7.57746029419499 3.52384812239516e-14 1.48399663785651e-13 1.34846848533833e-15 1.56133920994559
AAEL000986 4236.57587833338 1.17745138338303 0.170821312951026 6.89288334717694 5.4672707491936e-12 1.97332357678753e-11 1.76056250230953e-13 1.15807109837119
AAEL000993 385.96043643819 2.43778377411005 0.423970791785141 5.74988612740442 8.93035762552067e-09 2.52512186618559e-08 1.02817015532507e-09 2.32692600296103
AAEL001031 813.881969969615 4.0201724106929 0.185145319662312 21.7136053885959 1.52604579929961e-104 3.64984085885319e-102 1.11609733850138e-105 4.00535496464734
AAEL001046 316.83275802299 1.49487909092932 0.292503184089601 5.11064211345953 3.21065689260095e-07 7.98788749177813e-07 1.58738516666615e-08 1.43640152636488
AAEL001050 119.729969093548 1.75704979652405 0.251818137212531 6.97745530156601 3.00574401376523e-12 1.10533249545948e-11 1.66843781388705e-13 1.71425421465274
AAEL001054 99.3728299484103 5.91634890552748 0.666916251368215 8.87120218376711 7.23604400512793e-19 4.05499972630423e-18 8.70603633284341e-20 5.77349803590239
AAEL001062 146.652201109234 1.9328493130465 0.32911175552796 5.87292699388944 4.28167064668999e-09 1.24055901982725e-08 3.01375732876431e-10 1.86100547317718
AAEL001068 391.963667019379 3.93216606717104 0.258865961653458 15.1899695195732 4.1211126252198e-52 1.23496982594057e-50 4.94462593413606e-53 3.9022856507045
AAEL001077 582.999166151554 2.21563023100766 0.262167194331323 8.45121082620115 2.88297119620247e-17 1.47238287200091e-16 1.78477734242668e-18 2.17250019184494
AAEL001082 9898.13622283124 4.30916645300464 0.700084280013684 6.15521098819762 7.49776095302465e-10 2.30963834363403e-09 1.64974727621233e-10 4.10378490503467
AAEL001084 87.4754675417233 2.75574872474583 0.363519916268986 7.58073657429741 3.43598612968059e-14 1.44795745278694e-13 3.17754207739003e-15 2.68039787196984
AAEL001091 4300.7202096446 2.46077094405673 0.3144491573499 7.82565602908748 5.05016406229039e-15 2.22896516899697e-14 3.99087213787777e-16 2.39887078709893
AAEL001094 1905.30516150798 3.15331769496385 0.205059732885536 15.3775568249863 2.31520317712158e-53 7.35526703588801e-52 1.54864390790608e-54 3.13093569794095
AAEL001095 146.974374118297 1.59153038007916 0.28049857855743 5.67393385115964 1.39555038252547e-08 3.89304503716832e-08 7.82172615956112e-10 1.53772524909856
AAEL001098 495.897093525828 1.95672017539954 0.242366912903393 8.07337995091551 6.8378404497347e-16 3.19015331398002e-15 4.14913330812358e-17 1.91814139710428
AAEL001100 795.671655223865 2.39110175766232 0.188185790901734 12.7060696038996 5.47161552794992e-37 7.88161345821514e-36 2.83571752446623e-38 2.36969175031546
AAEL001104 371.629255942262 2.45558838734857 0.213334603481293 11.5105020342558 1.16796485634684e-30 1.23273293247732e-29 8.12135078678109e-32 2.4282851025915
AAEL001109 477.438124706275 1.21228019264236 0.228744828508683 5.29970535528998 1.15989711047449e-07 2.99508164032892e-07 4.1811506813401e-09 1.17808539972834
AAEL001116 59.5877844594402 2.85513386803923 0.360650376670328 7.91662522135425 2.44043942729107e-15 1.09582041021401e-14 2.09897188394877e-16 2.78243898524964
AAEL001123 15.4364258766909 3.44047405698026 0.708114135485865 4.85864338044829 1.18192801148746e-06 2.7962149073563e-06 1.53760510604616e-07 3.18536477670589
AAEL001127 83.1657456870162 2.16130790205608 0.29246202209536 7.39004636079336 1.46777627948597e-13 5.92910520037101e-13 9.34526649484014e-15 2.10661380494855
AAEL001128 261.771466132536 1.46137385064328 0.308177417378455 4.74198876437676 2.11630363716532e-06 4.90066951127285e-06 1.07891137226194e-07 1.39616502165196
AAEL001139 114.390160512764 2.12273848305746 0.354512923962648 5.98776050060481 2.1275002688584e-09 6.3186957375935e-09 1.77303223693971e-10 2.04149169501206
AAEL001143 139.211906670343 2.86681197115183 0.305163367495244 9.39435160478921 5.75713151069706e-21 3.64340484421347e-20 6.95399683501331e-22 2.81491078408044
AAEL001159 773.853092289145 1.28476149767472 0.155399592493482 8.26747018483078 1.36831446365687e-16 6.6968162707778e-16 3.83957404790251e-18 1.26840959837155
AAEL001164 3687.35182104275 1.46453794729245 0.209318863148059 6.99668403156064 2.62091443080533e-12 9.68027719256655e-12 1.07387586164932e-13 1.4346404200308
AAEL001167 136.18039328533 1.60402722895643 0.230766461912309 6.95086805796744 3.63045300730747e-12 1.32468688314996e-11 1.80841354139439e-13 1.56762389604117
AAEL001168 487.193328857532 2.20742014586206 0.315145015503134 7.00445838350917 2.47943106567386e-12 9.17642866816987e-12 2.16830806491356e-13 2.14451513141025
